Can't Take My Eyes Off You (Cover),"You're just too good to be true. Can't take my eyes off you. You feel like heaven to touch. I wanna hold you so much. At long last love has arrived. And I thank god I'm alive. You're just too good to be true. Can't take my eyes off you. Pardon the way that I stare. There's nothing else to compare. The sight of you makes me weak. There are no words left to speak. So if you feel like I feel. Please let me know that it's real. You're just to good to be true. Can't take my eyes off you. I love you baby, and if it's quite alright. I need you baby to warm the lonely nights. I love you baby, trust in me when I say. Oh pretty baby, don't let me down I pray. Oh pretty baby, now that I've found you, stay. Let me love you baby, let me love you. You're just too good to be true. Can't take my eyes off you. You feel like heaven to touch. I wanna hold you so much. At long last love has arrived. And I thank god I'm alive. You're just too good to be true. Can't take my eyes off you. I love you baby, and if it's quite alright. I need you baby to warm the lonely nights. I love you baby, trust in me when I say. Oh pretty baby, don't let me down I pray. Oh pretty baby, now that I've found you, stay. Let me love you baby, let me love you"
Diamonds,"Shine bright like a diamond. shine bright like a diamond. find light in the beautiful sea. I choose to be happy. you and I, you and I. we're like diamonds in the sky. you're a shooting star I see. a vision of ecstasy. when you hold me, I'm alive. we're like diamonds in the sky. I knew that we'd become one right away. oh, right away. at first sight I felt the energy of sun rays. I saw the life inside your eyes. so shine bright, tonight, you and I. we're beautiful like diamonds in the sky. eye to eye, so alive. we're beautiful like diamonds in the sky. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond. we're beautiful like diamonds in the sky. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond. we're beautiful like diamonds in the sky. palms rise to the universe. as we, moonshine and molly. feel the warmth we'll never die. we're like diamonds in the sky. you're a shooting star I see. a vision of ecstasy. when you hold me, I'm alive. we're like diamonds in the sky. at first sight I felt the energy of sun rays. I saw the life inside your eyes. so shine bright, tonight, you and I. we're beautiful like diamonds in the sky. eye to eye, so alive. we're beautiful like diamonds in the sky. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond. we're beautiful like diamonds in the sky. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond. we're beautiful like diamonds in the sky. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond. we're beautiful like diamonds in the sky. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond. so shine bright, tonight, you and I. we're beautiful like diamonds in the sky. eye to eye, so alive. we're beautiful like diamonds in the sky. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond. shine bright like a diamond"
Domino,"I'm feeling sexy and free. like glitter's raining on me. you like a shot of pure gold. I think I'm 'bout to explode. I can taste the tension like a cloud of smoke in the air. now I'm breathing like I'm running. cause you're taking me there. don't you know. you spin me out of control. uuh uuh uuh uh. we can do this all night. damn this love is skin tight. baby come on. uuh uuh uuh uuh. boomin' like a bass drum. sparking' up a rhythm. baby, come on!. . uuh uuh uuh uh. . rock my world into the sunlight. make this dream the best I've ever known. dirty dancing in the moonlight. take me down like I'm a domino. every second is a highlight. when we touch don't ever let me go. dirty dancing in the moonlight. take me down like I'm a domino"
Goals,"Shine the rest of the stars are watching. You're awesome you're unique for all time. Wind your body from the bottom. To your crown you're a queen you're divine. That's my goals. Don't be bitter. Hunnie here we are. In the mirror. Yes you just hung up. Insecurity is doing its job. You are special. Baby you're a one off. Time to start loving you. Shawty loving you. Loving you shawty loving you. Loving you shawty loving you. Loving you shawty loving you. Shine the rest of the stars are watching. You're awesome you're unique for all time. Wind your body from the bottom. To your crown you're a queen you're divine. That's my goals. It's temporary. That's just how it goes (how it goes). What I hated, now I love the most (I love the most). Mother told me don't let nothing stop me. Cause ain't no copies. Baby you're a one-off. Time to start loving you. Shawty loving you. Loving you shawty loving you. Loving you shawty loving you. Loving you shawty loving you. Shine the rest of the stars are watching. You're awesome you're unique for all time. Wind your body from the bottom. To your crown you're a queen you're divine. That's my goals. Yes you got a right to complain it's true. But look what you're gaining move. This message is saving you. You are in his graces too. The world's entertaining you. Cause they see the day in you. Forget who was playing you. Cause they die in their game too. Shine the rest of the stars are watching. You're awesome you're unique for all time (time) , (time). Wind your body from the bottom. To your crown you're a queen you're divine. That's my goals"
I Kissed Girl / California Gurls,"This was never the way I planned. not my intention. I got so brave, drink in hand. lost my discretion. it's not what, I'm used to. just wanna try you on. I'm curious for you. caught my attention. I kissed a girl and I liked it. the taste of her cherry chapstick. I kissed a girl just to try it. I hope my boyfriend don't mind it. it felt so wrong. it felt so right. don't mean I'm in love tonight. I kissed a girl and I liked it. I liked it. no, I don't even know your name. it doesn't matter. your my experimental game. just human nature. it's not what good girls do. not how they should behave. my head gets so confused. hard to obey. I kissed a girl and I liked it. the taste of her cherry chapstick. I kissed a girl just to try it. I hope my boyfriend don't mind it. it felt so wrong. it felt so right. don't mean I'm in love tonight. I kissed a girl and I liked it. I liked it. I know a place. where the grass is really greener. warm, wet and wild. there must be something in the water. sippin' gin and juice. laying underneath the palm trees, undone. the boys, break their necks. trying to creep a little sneak peek, at us. you could travel the world. but nothing comes close. to the golden coast. once you party with us. you'll be falling in love. oh oh oh oh. california gurls. we're unforgettable. daisy dukes, bikinis on top. sun-kissed skin, so hot. we'll melt your popsicle. oh oh oh oh. california gurls. we're undeniable. fine, fresh, fierce. we got it on lock. west coast represent. now put your hands up. oh oh oh oh"
I'm a Slave 4 U,"I know I may be young. but I've got feelings too. and I need to do what I feel like doing. so let me go and just listen. all you people look at me like I'm a little girl. well did you ever think it'd be okay for me to step into this world. always saying, ""little girl don't step into the club"". well I'm just tryin' to find out why cause dancing's what I love. (now watch me). get it get it, get it get it. get it get it, get it get it (do you like it). get it get it, get it get it (this feels good). I know I may come off quiet, may come off shy. but I feel like talking, feel like dancing when I see this guy. what's practical is logical, what the hell, who cares?. all I know is I'm so happy when you're dancing there. I'm a slave for you. I cannot hold it. I cannot control it. I'm a slave for you. I won't deny it. I'm not trying to hide it. baby, don't you wanna, dance upon me. (I just wanna dance next to you). to another time and place. oh baby, don't you wanna, dance up on me (are you ready?). leaving behind my name and age (let's go). (like that). (you like it). (yeah). (now watch me). get it get it, get it get it. get it get it, get it get it (do you like it). get it get it, get it get it (this feels good). I really wanna dance, tonight with you. (I just can't help myself). I really wanna do what you want me to. (I just feel I let myself go). I really wanna dance, tonight with you. (wanna see you move). I really wanna do what you want me to (uh uh uh). baby, don't you wanna, dance up on me. (I just wanna dance next to you). to another time and place. oh baby, don't you wanna, dance up on me (are you ready). leaving behind my name and age. I'm a slave for you (like that). I cannot hold it. I cannot control it. I'm a slave for you (it just feels good). I won't deny it. I'm not trying to hide it (baby). get it get it, get it get it. get it get it, get it get it. get it get it, get it get it. get it get it, get it get it. get it get it, get it get it. get it get it, get it get it. I'm a slave for you (here we go now). I cannot hold it. I cannot control it. I'm a slave for you (here we go). I won't deny it (yeah yeah). I'm not trying to hide it (yeah). (like that)"
Is That For Me?,"Ooh, come a littke bit cloer. Come and get a little plece of mine, yeah. Let me take over. Nothing wrong with feeling right. I know, but be selfish. It's getting late, look at the time. Been thinking about it all day. What we're gonna do about it tonight. Up against the wall, up against the wall. No holding back now. No time for not now. No turning back now. Catching feelings now. Let's go away now. Oh, see what it taste now. Wanna know now. Is that for me?. Is that for me?. Is that for me?. Ooh, let me back up on it. Hold on we're going for a ride, yeah. Ready? Know you want it. Know you wanna take all my time. But you get this static. Gotta gimme, gimme waht I like. Been thinking about it all day. What we gon' do tonight?"
Nothing But a Song (Com Tiago Iorc - M誣sica Boa Ao Vivo),"I read your mind a thousand times. Exempt myself from alibis. Surrender to me softly. You 're trying to find a different side on me. You see this life. As nothing but a song without no rhyme. . Hum dap dararah. Hum dap dararah oh. Devote myself with compromise. Selfishly lying, giving bad advice. Surrender to me once again. You're trying to find a boy inside a man. You ask me why. We suffocate our lives beneath the sky. . Hum dap dararah. Hum dap dararah oh. Maybe we're losing all reason in our silly fights. Maybe this time it'll seem right. I wanna tell you 'bout. The day we first met and. How I feel when you're holding me tight. Oh, and how you've changed my life. . Hum dap dararah. Hum dap dararah oh"
Shake It Off,"I stay out too late. got nothing in my brain. that's what people say. that's what people say. I go on too many dates. but I can't make them stay. at least that's what people say. that's what people say. but I keep cruising. can't stop, won't stop moving. it's like I got this music. in my mind, saying it's gonna be alright. cause the players gonna play, play, play. and the haters gonna hate, hate, hate. baby I'm just gonna shake, shake, shake. shake it off. heartbreakers gonna break, break, break, break, break. and the fakers gonna fake, fake, fake, fake, baby. baby I'm just gonna shake, shake, shake. shake it off, shake it off. I never miss a beat. I'm lighting up my feet. and that's what they don't see. that's what they don't see. I'm dancing on my own. I'll make the moves up as I go. and that's what they don't know. that's what they don't know. but I keep cruising. can't stop, won't stop grooving. it's like I got this music. in my mind, saying it's gonna be alright. cause the players gonna play, play, play. and the haters gonna hate, hate, hate. baby I'm just gonna shake, shake, shake. shake it off. heartbreakers gonna break, break, break, break, break. and the fakers gonna fake, fake, fake, fake, baby. baby I'm just gonna shake, shake, shake. shake it off, shake it off. hey, hey, hey. just think while you been getting down. and out about the liars. and the dirty dirty cheats of the world. you could have been getting down to this sick beat. my ex man brought his new girlfriend. she's like oh my god. I'm just gonna shake. and to the fella over there with the hella good hair. won't you come on over baby we could shake, shake. cause the players gonna play, play, play. and the haters gonna hate, hate, hate. baby I'm just gonna shake, shake, shake. shake it off. heartbreakers gonna break, break, break, break, break. and the fakers gonna fake, fake, fake, fake, baby. baby I'm just gonna shake, shake, shake. shake it off, shake it off. shake it off. shake it off. shake it off"
Switch,"Uh. It's Iggy Iggs!. What you want. Look, look. Kick in the door, wave in the four fizzy. They already know they can't fuck with Iggy. Truce got smart and the rent due, you know that. All black when I come through, it's Kodak. Mirror, mirror on the wall. Is Iggy the ziggy-iggy the baddest of 'em all?. Why you come through and shut down the mall?. All that ass deservin' applause. [Pre-Hook: Anitta & Iggy Azalea]. Change the game (Change it up, change it up now). Switch it up again (Switch it up, switch it up now). Then I go again (Here we go, here we go). Playin' your role, playin' you ro-o-ole. Fantasy (Fantasy). Turns reality (Turn reality). Right in front of me (Right in front of me). I can have it anyway I want. [Hook: Iggy Azalea & Anitta]. Red light, yellow light, green light. Switch! (Ooh). This is about the time you recognize I'm that bitch. This is all that sauce your mama said you couldn't get. Red light, yellow light, green light. Switch! (Ooh). Me and my boo on a worldwide hustle. You know what it is when I flex that muscle. I don't even know what a real one do. Talk that talk, I can back it up too. Got yo dessert, call me the waiter. I'm flirtin', you'll get it later. You can get it from the inside out. No hands, you can put it in your mouth. Change the game (Change it up, change it up now). Switch it up again (Switch it up, switch it up now). Then I again (Here we go, here we go). Playin' your role, playin' you ro-o-ole. Fantasy (Fantasy). Turns reality (Turn reality). Right in front of me (Right in front of me). I can have it anyway I want. [Hook: Iggy Azalea & Anitta]. Red light, yellow light, green light. Switch! (Ooh). This is about the time you recognize I'm that bitch. This is all that sauce your mama said you couldn't get. Red light, yellow light, green light. Switch! (Ooh). It's Iggy bitches. What you want?. What you want want want?. Switch it up. The lamb, the Bentley truck. He don't love you, that ring ain't big enough. If they talkin' that money I'm showing up. My account getting bigger it's growing up. And I'm still a motherfuckin' rockstar. Popstar but I roll with the mobsters. Yacht club on the shore eating lobster. While I'm stunting in Geneva with my top off. [Hook: Iggy Azalea & Anitta]. Red light, yellow light, green light. Switch! (Ooh). This is about the time you recognize I'm that bitch. This is all that sauce your mama said you couldn't get. Red light, yellow light, green light. Switch! (Ooh). Red light, yellow light, green light. Switch! (Ooh). This is about the time you recognize I'm that bitch. This is all that sauce your mama said you couldn't get. Red light, yellow light, green light. Switch! (Ooh)"
"Thank U, Next (Cover)","Thought I'd end up with Sean. But he wasn't a match. Wrote some songs about Ricky. Now I listen and laugh. Even almost got married. And for Pete, I'm so thankful. Wish I could say, ""Thank you"" to Malcolm. 'Cause he was an angel. One taught me love. One taught me patience. And one taught me pain. Now, I'm so amazing. I've loved and I've lost. But that's not what I see. So, look what I got. Look what you taught me. And for that, I say. Thank you, next (Next). Thank you, next (Next). Thank you, next. I'm so fuckin' grateful for my ex. Thank you, next (Next). Thank you, next (Next). Thank you, next (Next). I'm so fuckin'. Spend more time with my friends. I ain't worried 'bout nothin'. Plus, I met someone else. We havin' better discussions. I know they say I move on too fast. But this one gon' last. 'Cause her name is Ari. And I'm so good with that. She taught me love (Love). She taught me patience (Patience). How she handles pain (Pain). That shit's amazing (Amazing). I've loved and I've lost. But that's not what I see. 'Cause look what I've found. Ain't no need for searching. And for that, I say. Thank you, next (Thank you, next). Thank you, next (Thank you, next). Thank you, next. I'm so fuckin' grateful for my ex. Thank you, next (Thank you, next). Thank you, next. I'm so fuckin' grateful for my ex. Thank you, next. Thank you, next. Thank you, next. One day I'll walk down the aisle. Holding hands with my mama. I'll be thanking my dad. 'Cause she grew from the drama. Only wanna do it once, real bad. Gon' make that shit last. God forbid something happens. Least this song is a smash. I've got so much love. Got so much patience. I've learned from the pai. I turned out amazing. I've loved and I've lost (Yeah, yeah). But that's not what I see. 'Cause look what I've found (Yeah, yeah). Ain't no need for searching. And for that, I say. Thank you, next (Thank you, next). Thank you, next (Thank you, next). Thank you, next. I'm so fuckin' grateful for my ex. Thank you, next (Thank you, next). Thank you, next (Said thank you, next). Thank you, next. I'm so fuckin' grateful for my ex. Thank you, next. Thank you, next. Thank you, next. Thank you, next. Thank you, next. Thank you, next"
We Belong Together,"I didn't mean it when I said. I didn't love you so. I should have held on tight. I never should have let you go. I didn't know nothing. I was stupid, I was foolish. I was lying to myself. I couldn't have fathomed. I would ever be without your love. never imagined I'd be sitting. here beside myself. guess I didn't know you. you'd guess I didn't know me. but I thought I knew everything. I never felt. the feeling that I'm feeling. now that I don't hear your voice. or have your touch and kiss your lips. cause I don't have a choice. oh what I wouldn't give. to have you lying by my side. right here cause baby. when you left I lost a part of me. it's still so hard to believe. come back baby please cause. we belong together. who else am I gonna lean on when times get rough. who's gonna talk to me on the phone. till the sun comes up. who's gonna take your place. there ain't nobody better. oh baby baby. we belong together. I can't sleep at night. when you are on my mind. bobby womack's on the radio. singing to me ""if you think you're lonely now"". wait a minute this is too deep. I gotta change the station. so I turn the dial tryin' to catch a break. and then I hear babyface. ""I only think of you"" and it's breakin' my heart. I'm tryin' to keep it together but I'm falling apart. I'm feeling all out of my element. throwing things, crying tryin'. to figure out where the hell I went wrong. the pain reflected in this song. ain't even half of what I'm feeling inside. I need you, need you back in my life baby. when you left I lost a part of me. it's still so hard to believe. come back baby please cause. we belong together. who else am I gonna lean on when times get rough. who's gonna talk to me on the phone. till the sun comes up. who's gonna take your place. there ain't nobody better. oh baby baby. we belong together. when you left I lost a part of me. it's still so hard to believe. come back baby please cause. we belong together. who am I gonna lean on. when times get rough. who's gonna talk to me. till the sun comes up. who's gonna take your place. there ain't nobody better. oh baby baby. we belong together"
Will I See You,"When it's all said and done will I see you?. When it's all said and done will I see you?. Now that my love is on. All the way on you, I won't turn it off. Would you do the same?. When it's all said and done will I see you?. I've been planting seeds in our ground. Watching us grow for a while. Pray the sun stays shining down on us. I hope it do. We committed our trust out loud. Like gravity, we swore to hold each other down. Build a circle, pray you always stay around. I do, Lord knows I do. Met you on the block. You ain't gotta hustle like that no more. I've been on a journey. I ain't trying a look back no more. We been on a wave. Trying a not make it back to shore, oh no. But when it's all said and done will I see you?. When it's all said and done will I see you?. Now that my love is on. All the way on you, I won't turn it off. Would you do the same?. When it's all said and done will I see you?. Took away my insecurities. Your arms became my security. Ooh, my melody became harmony. With you, and only you. Sometimes reality kicks in. Realizing every beginning comes to an end. Can I go to sleep at night?. Knowing I wake up to my best friend. When it's all said and done will I see you?. (will I see you?). When it's all said and done will I see you?. (I need to know). Now that my love is on. All the way on you, I won't turn it off. Would you do the same?. When it's all said and done will I see you?. (will I see you?). Met you on the block. You ain't gotta hustle like that no more. I been on a journey. I ain't tryna to look back no more. We been on a wave. Tryna not make it back to shore, oh no. So when it's all said and done will I see you?. (will I see you?). When it's all (when it's all) said and done will I see you?. (I know it you). Now that my love is on. All the way on you, I won't turn it off. Would you do the same?. When it's all said and done will I see you?"
Banana Woman,"Banana, banana, banana, banana, banana woman. Banana woman. Come on man, yes you know you can. Rise the banana, join the banana gang. Come on cha cha, dance like this. Makes small banana into big banana tree. She dance like she dance like she know she can. She rub me banana, she make me banana jam. Rise the banana man, rise the banana woman. I like to eat some big boy banana. I like it tropical not americana. Hey mister taliman come and give me love. Stack me banana till the mornin' come. The season comes I eat a whole bunch. It's banana man for breakfast and lunch. Hey mister taliman come and give me love. Stack me banana till the mornin' come. Rise the banana man, rise the banana woman"
Bang (Feat. Das Racist),"Bang it up and bang, Bang it up and bang. Bang it up and bang, Bang it up and. Bang it up and bang, Bang it up and bang. Bang it up and bang, Bang it up and. Burn a lot, baby. Start a fire. We'll make a bang. I told you one bang,. You won't forget about me. Now here's a second bang,. You won't regret it baby. Just let me work my magic,. or take your time pretty. A paper fly six over,. Caught a man on next table. Hey boy, you only should do. I'll make a bang. Bang it up and bang, Bang it up and bang. Bang it up and bang, Bang it up and. Bang it up and bang, Bang it up and bang. Bang it up and bang, Bang it up and. Burn a lot, baby. Start a fire. We'll make a bang. Yes, It's party good friends for me. Little bit of this, little dance is on me. Right man, wrong man, white man, cow man,. Round man, black man, dope man, crack man. Coke man, stab man, stop man,. Gun man, running man, running on the track man. Coming for you like a man hungry. Trying eat like pac man. I don't know how to act man. Titty cat , Jimmy hat, Titty fat, Jimmy cat. Gimme that, gimme that some lack. Jimmy rat, gimme that, gimme that. We'll make a, we'll make a, we'll make a, we'll make a,. We'll make a, we'll make a,we'll make a, we'll make a bang. We'll make a bang,. We'll make a bang, bang, bang, bang, bang,bang. Burn a lot, baby. Start a fire. We'll make a bang"
Banana Woman,"Banana, banana, banana, banana, banana woman. Banana woman. Come on man, yes you know you can. Rise the banana, join the banana gang. Come on cha cha, dance like this. Makes small banana into big banana tree. She dance like she dance like she know she can. She rub me banana, she make me banana jam. Rise the banana man, rise the banana woman. I like to eat some big boy banana. I like it tropical not americana. Hey mister taliman come and give me love. Stack me banana till the mornin' come. The season comes I eat a whole bunch. It's banana man for breakfast and lunch. Hey mister taliman come and give me love. Stack me banana till the mornin' come. Rise the banana man, rise the banana woman"
Bang (Feat. Das Racist),"Bang it up and bang, Bang it up and bang. Bang it up and bang, Bang it up and. Bang it up and bang, Bang it up and bang. Bang it up and bang, Bang it up and. Burn a lot, baby. Start a fire. We'll make a bang. I told you one bang,. You won't forget about me. Now here's a second bang,. You won't regret it baby. Just let me work my magic,. or take your time pretty. A paper fly six over,. Caught a man on next table. Hey boy, you only should do. I'll make a bang. Bang it up and bang, Bang it up and bang. Bang it up and bang, Bang it up and. Bang it up and bang, Bang it up and bang. Bang it up and bang, Bang it up and. Burn a lot, baby. Start a fire. We'll make a bang. Yes, It's party good friends for me. Little bit of this, little dance is on me. Right man, wrong man, white man, cow man,. Round man, black man, dope man, crack man. Coke man, stab man, stop man,. Gun man, running man, running on the track man. Coming for you like a man hungry. Trying eat like pac man. I don't know how to act man. Titty cat , Jimmy hat, Titty fat, Jimmy cat. Gimme that, gimme that some lack. Jimmy rat, gimme that, gimme that. We'll make a, we'll make a, we'll make a, we'll make a,. We'll make a, we'll make a,we'll make a, we'll make a bang. We'll make a bang,. We'll make a bang, bang, bang, bang, bang,bang. Burn a lot, baby. Start a fire. We'll make a bang"
Brazilian Boys,"'cile:. Me love boys boys boys boys me love. Boys boys boys boys oh yea me love boys boys. Boys boys me love boys boys boys boys oh yea. Laura: boys to my right, alright boys to my left,. Oh yeah boys I love I put above those who don't. I put down there if they lick,. They like me love me long time definitely be my brazilian boy,. Oh yeah. Laura:boys to my right, alright boys to my left,. Oh yeah boys I love I put above those who don't. I put down there do what you wanna do,. Don't care be my brazilian boy, oh yeah. Ce'cile:me love boys boys boys boys me love. Boys boys boys boys oh yea me love boys boys. Boys boys me love boys boys boys boys oh yea. Ce'cile: if you love the boys dem lemme hear you say. Woi pan mi case me want dem dem,. Woi if you love di boys dem hands up woi wowow wowow. Ce'cile:. Stick em up, me love di boys dem up. Everyday is a party can never get enuff me. Mek dem all a cuss a crazy fisticuffs. A fight over mi body oh yes is a must. Ce'cile:di boy dem say dem a dead over me. I got the dollhouse fi mek di boys dem play over here ken,. Forget the barbie dis a badgyal sitten, on your mark get set. Laura:I like them big, I like them small I like them all eh-oh. I like them short, I like them tall I like them boys eh-oh. Laura:. I like them big, I like them small I like them all eh-oh. I like them short, I like them tall I like them boys eh-oh. Ce'cile:. Me love boys boys boys boys me love boys. Boys boys boys oh yea me love boys boys. Boys boys me love boys boys boys boys oh yea. Ce'cile:. If you love the boys dem lemme hear you say. Woi pan mi case me want dem dem,. Woi if you love di boys dem hands up woi wowow"
Pucko,"I've met this swedish girl, she had a milky white skin. She came down to brazil to sun bathe in beachy Rio. And as it is now...she's all chocolate brown. Don't drop that pucko menina. Don't drop that pucko. I have seen her walk change, and I do now confess. I like it better with her new flower print dress. She looks quite happy and shine,. she doesn't mind the cheap wine. Because as it is now... she's all chocolate brown. Don't drop that pucko menina. Don't drop that pucko. When she gets back to stockholm town,. everybody will go loco loco wow. Because the pucko girl, is now cocoa brown. Man will lose their breath and cry as she walks by. Because as it is now... she's all chocolate brown. Don't drop that pucko menina. Don't drop that pucko"
In My Eyes,"You gotta believe there is something inside of me. You might say, ""How could you so fast"". Is the way you make me feel like you understand. There is a way I can meet your demand, girl cause. If you see the sun in my eyes. It should be as no surprise. It's the light of love inside of me. Now tell me what do you see. In my eyes (And I wanna love you, girl). In my eyes (And I wanna know you, know you tonight). In my eyes (And when you kiss me, girl). In my eyes (You just don't know how you make me feel). In my eyes (The love I have inside of me). In my eyes (I wanna give it all to you, girl). In my eyes (And if you give me a chance). In my eyes (I just wanna be your, be your man). I know it's hard to see how I feel this way. I just don't have control of my little. And if you feel what I feel and you wanna stay. Just give me a sign, girl, and we'll never part. Girl cause. If you see the sun in my eyes. It should be as no surprise. It's the light of love inside of me. Now tell me what do you see. In my eyes (And I wanna love you, girl). In my eyes (And I wanna know you, know you tonight). In my eyes (And when you kiss me, girl). In my eyes (You just don't know how you make me feel). In my eyes (The love I have inside of me). In my eyes (I wanna give it all to you, girl). In my eyes (And if you give me a chance). In my eyes (I just wanna be your, be your man). . |. |. |"
How Can We Be Wrong (mel这 do Anjinho),"How long can we both go on this way. Why can't you give me tonight, please stay. You tell me I am the one for you. Then do things that make what you say come true. Once there was a time. I knew for sure you were mine, you were mine. Times changing I know. Love comes and it goes, it goes. Where did we go wrong. We used to be strong. Two wrongs don't make a right. No, not tonight. Chorus:. How can we be wrong to be holding on. If we both let go we're gonna fall. So how can we be wrong to be holding on. Give your most to me, I'll give my all. How can we be wrong...... If what you tell me you feel is real. Then why can't you understand how I feel. When will you show me you really care. How will I know if you're never here. Once there was a time. I knew for sure you were mine, you were mine. Times changing I know. Love comes and it goes, it goes. Where did we go wrong. We used to be strong. Two wrongs don't make a right. No, not tonight. Chorus. How can we be wrong...... How can we both be wrong just to be holding on. There used to be a time when holding on was right. How can we both be wrong just to be holding on. We're about to fall if we don't hold on tight. How can we be wrong...... Once there was a time. I knew for sure you were mine, you were mine. Times changing I know. Love comes and it goes, it goes. Where did we go wrong. We used to be strong. Two wrongs don't make a right. No, not tonight"
Look At Me Now,"This one is for you. That's getting in the club. Trying to get some ladies. And didn't make out. Are you out?. Are you out?. Look at me now. Listen what I wanna tell. Listen to me. Pay attention and you will see. Look at me now. Listen what I wanna say. There's no only one way. You're gonna figure out. Come on baby, get together don't deny. Come on and dance with me all the night. Come on baby, ther's nothing I can't buy. Come together don't be shy. I got money to spend"
Play Music Dj,"Hey, Play Music DJ. Hey, Play Music DJ. When I get in the party. I go crazy and I just wanna dance. I see the party people next to the DJ. That will play and rule the game. The role night is only one passion. I feel the beat inside my heart but every time. Only have eyes for the DJ. I'm wishing the DJ. Play the song of the songs. You're the king of the night. Only have eyes for the DJ. I'm wishing the DJ. Play the song of the songs. Can't deny, can't deny,. Can't deny. Hey, Play Music DJ. Hey, Play Music DJ"
Summer Love,"Turn your eyes now. For the best of seasons feel the thrill. Being able to find. And live a summer love because he has. To go beyond. And your heart to start a romance so. And all that I want is. To live best, to start a dream and go. Let's all be happy today. We like like the summer. We like a special day. All be happy today. We like like the summer. We like a special day. All be happy today. We like like the summer. We like a special day. All be happy today. We like like the summer. We like a special day. Turn your eyes now. And try to make the sky is a limit. Able to find. And live a summer love because he has. To go beyond. And your heart to start a romance so. And all that I want is. To live best, to start a dream and go. Let's all be happy today. We like like the summer. We like a special day. All be happy today. We like like the summer. We like a special day. All be happy today. We like like the summer. We like a special day. All be happy today. We like like the summer. We like a special day"
We Found Love,Yellow diamonds in the light. And we're standing side by side. As your shadow crosses mine. What it takes to come alive. It's the way I'm feeling I just can't deny. But I've gotta let it go. We found love in a hopeless place. We found love in a hopeless place. We found love in a hopeless place. We found love in a hopeless place. Shine a light through an open door. Love and life I will divide. Turn away cause I need you more. Feel the heartbeat in my mind. It's the way I'm feeling I just can't deny. But I've gotta let it go. We found love in a hopeless place. We found love in a hopeless place. We found love in a hopeless place. We found love in a hopeless place. Yellow diamonds in the light. And we're standing side by side. As your shadow crosses mine. We found love in a hopeless place. We found love in a hopeless place. We found love in a hopeless place. We found love in a hopeless place. We found love in a hopeless place. We found love in a hopeless place. We found love in a hopeless place. We found love in a hopeless place
Halo,"Remember those walls I built?. Well, baby, they're tumbling down. And they didn't even put up a fight. They didn't even make up a sound. I found a way to let you in. But I never really had a doubt. Standing in the light of your halo. I got my angel now. It's like I've been awakened. Every rule I had you breaking. It's the risk that I'm taking. I ain't never gonna shut you out. Everywhere I'm looking now. I'm surrounded by your embrace. Baby, I can see your halo. You know you're my saving grace. You're everything I need and more. It's written all over your face. Baby, I can feel your halo. Pray it won't fade away. I can feel your halo, halo, halo. I can see your halo, halo, halo. I can feel your halo, halo, halo. I can see your halo, halo, halo"
